date,state,district,pincode,bio_age_5_17,bio_age_17_
01-04-2025,Kerala,Thiruvananthapuram,695143,40,54
01-04-2025,Karnataka,Bijapur,586207,31,46
01-04-2025,Andhra Pradesh,Krishna,521102,145,23
01-04-2025,Jammu and Kashmir,Kupwara,193224,902,1226
01-04-2025,Jharkhand,Hazaribagh,825336,41,50
01-04-2025,Tamil Nadu,Tiruvallur,600089,81,140
01-04-2025,Kerala,Kottayam,686510,37,55
01-04-2025,Bihar,Gopalganj,841420,163,139
01-04-2025,Tamil Nadu,The Nilgiris,643220,42,35
01-04-2025,Punjab,Hoshiarpur,146114,30,30
01-04-2025,Telangana,Bhadradri Kothagudem,507117,57,96
01-04-2025,Haryana,Ambala,133206,44,56
01-04-2025,Punjab,Moga,151208,16,42
01-04-2025,Mizoram,Lawngtlai,796891,767,377
01-04-2025,West Bengal,South 24 Parganas,700153,17,33
01-04-2025,Haryana,Sirsa,125101,46,128
01-04-2025,Bihar,Araria,854304,88,50
01-04-2025,Assam,Cachar,788009,331,86
01-04-2025,Uttar Pradesh,Ayodhya,224153,13,19
01-04-2025,Tamil Nadu,Nagapattinam,609305,22,18
01-04-2025,Tamil Nadu,Thoothukkudi,628211,11,13
01-04-2025,Chhattisgarh,Durg,490024,198,753
01-04-2025,Andhra Pradesh,Chittoor,517501,2040,755
01-04-2025,Odisha,Cuttack,754032,217,264
01-04-2025,Rajasthan,Jaipur,303338,179,327
01-04-2025,Orissa,Balangir,767024,16,63
01-04-2025,Karnataka,Mandya,571427,22,27
01-04-2025,Uttar Pradesh,Budaun,243630,290,110
01-04-2025,Uttar Pradesh,Lucknow,226012,239,246
01-04-2025,Odisha,Mayurbhanj,757014,120,210
01-04-2025,Andhra Pradesh,Krishna,521332,51,20
01-04-2025,Uttar Pradesh,Kheri,262802,1272,555
01-04-2025,Andhra Pradesh,Visakhapatnam,531083,423,97
01-04-2025,Chhattisgarh,Bilaspur,495116,98,1166
01-04-2025,Andhra Pradesh,Prakasam,523167,220,59
01-04-2025,Tamil Nadu,Tirunelveli,627453,25,39
01-04-2025,Uttar Pradesh,Ballia,277209,281,196
01-04-2025,Uttar Pradesh,Ghazipur,232329,615,152
01-04-2025,Telangana,Karimnagar,505405,73,95
01-04-2025,Telangana,Nizamabad,503310,79,166
01-04-2025,Odisha,Debagarh,768119,101,125
01-04-2025,Madhya Pradesh,Dindori,481880,1627,1141
01-04-2025,Jharkhand,Dumka,814119,552,547
01-04-2025,Andhra Pradesh,East Godavari,533309,229,37
01-04-2025,Madhya Pradesh,Chhatarpur,471313,1152,861
01-04-2025,Rajasthan,Dausa,303511,147,131
01-04-2025,Chhattisgarh,Janjgir-champa,495554,248,1302
01-04-2025,Uttar Pradesh,Etawah,206124,290,159
01-04-2025,Uttar Pradesh,Amethi,228159,259,189
01-04-2025,Gujarat,Banaskantha,385575,235,259
01-04-2025,Uttar Pradesh,Aligarh,202127,305,104
01-04-2025,Tamil Nadu,Dindigul,624802,95,192
01-04-2025,Andhra Pradesh,Prakasam,523274,271,72
01-04-2025,Uttarakhand,Dehradun,248198,118,120
01-04-2025,Rajasthan,Rajsamand,313321,77,71
01-04-2025,West Bengal,Jalpaiguri,735233,44,65
01-04-2025,Tamil Nadu,Nagapattinam,609803,25,20
01-04-2025,Maharashtra,Sindhudurg,416514,46,49
01-04-2025,Tamil Nadu,Thoothukkudi,628801,91,73
01-04-2025,Telangana,Nalgonda,508004,43,34
01-04-2025,Tamil Nadu,Pudukkottai,614614,27,29
01-04-2025,Karnataka,Ballari,583118,25,19
01-04-2025,Lakshadweep,Lakshadweep,682556,69,20
01-04-2025,Tamil Nadu,Tiruvannamalai,606901,174,70
01-04-2025,Bihar,Saran,841223,23,16
01-04-2025,Manipur,Senapati,795114,20,20
01-04-2025,West Bengal,Bankura,722169,13,10
01-04-2025,Chhattisgarh,Bilaspur,495117,135,920
01-04-2025,Gujarat,Devbhumi Dwarka,361310,228,171
01-04-2025,Tamil Nadu,Chennai,600039,440,1066
01-04-2025,Tamil Nadu,Tiruvallur,602025,153,116
01-04-2025,Chhattisgarh,Koriya,497773,35,51
01-04-2025,Tamil Nadu,Tirunelveli,627811,69,270
01-04-2025,Bihar,Sitamarhi,843324,1327,1075
01-04-2025,Maharashtra,Ratnagiri,415715,14,61
01-04-2025,Kerala,Ernakulam,682312,42,32
01-04-2025,Bihar,Patna,803214,423,339
01-04-2025,Madhya Pradesh,Indore,453555,29,30
01-04-2025,Telangana,Mahabubnagar,509339,151,150
01-04-2025,Kerala,Palakkad,679301,30,46
01-04-2025,Tamil Nadu,Ariyalur,621804,263,247
01-04-2025,Rajasthan,Jodhpur,345021,149,149
01-04-2025,Andhra Pradesh,Krishna,521343,179,39
01-04-2025,Maharashtra,Pune,411004,59,90
01-04-2025,Karnataka,Belgaum,591242,19,29
01-04-2025,Bihar,East Champaran,845315,212,232
01-04-2025,Punjab,SAS Nagar (Mohali),160062,109,105
01-04-2025,Madhya Pradesh,Satna,485551,345,196
01-04-2025,Rajasthan,Pratapgarh,327027,308,263
01-04-2025,Kerala,Ernakulam,683522,60,61
01-04-2025,Uttar Pradesh,Ballia,277203,168,166
01-04-2025,Punjab,Amritsar,143114,221,258
01-04-2025,Kerala,Kannur,670011,103,116
01-04-2025,Kerala,Pathanamthitta,689621,34,68
01-04-2025,Maharashtra,Nashik,423111,40,87
01-04-2025,Rajasthan,Jodhpur,342901,211,278
01-04-2025,Gujarat,Amreli,365421,231,273
01-04-2025,Maharashtra,Raigarh,402106,125,91
01-04-2025,West Bengal,South 24 Parganas,743312,262,289
01-04-2025,Bihar,Katihar,855105,901,786
01-04-2025,Manipur,Senapati,795007,71,98
01-04-2025,Kerala,Thrissur,680505,18,52
01-04-2025,Tamil Nadu,Madurai,625221,105,70
01-04-2025,Rajasthan,Nagaur,341030,85,155
01-04-2025,Tamil Nadu,Kancheepuram,603301,83,91
01-04-2025,Karnataka,Belgaum,591230,27,46
01-04-2025,Madhya Pradesh,Tikamgarh,472445,295,135
01-04-2025,Tamil Nadu,Tirunelveli,627117,76,164
01-04-2025,Andhra Pradesh,Chittoor,517291,106,41
01-04-2025,Telangana,Bhadradri Kothagudem,507124,12,40
01-04-2025,Maharashtra,Satara,415505,87,135
01-04-2025,Nagaland,Phek,797108,29,115
01-04-2025,Mizoram,Aizawl,796190,128,50
01-04-2025,Uttar Pradesh,Amroha,244501,187,39
01-04-2025,Gujarat,Devbhumi Dwarka,361350,69,35
01-04-2025,Telangana,Siddipet,502312,12,11
01-04-2025,West Bengal,Bardhaman,713130,10,62
01-04-2025,Maharashtra,Solapur,413101,155,341
01-04-2025,Rajasthan,Churu,331001,621,1070
01-04-2025,Chhattisgarh,Kondagaon,494229,30,259
01-04-2025,Andhra Pradesh,Anantapur,515414,45,41
01-04-2025,Karnataka,Gadag,582113,76,162
01-04-2025,Bihar,Patna,801108,281,283
01-04-2025,Jharkhand,Sahebganj,816108,1673,880
01-04-2025,Bihar,Samastipur,848210,984,589
01-04-2025,Mizoram,Lunglei,796730,491,378
01-04-2025,Jharkhand,Latehar,829204,652,383
01-04-2025,Chhattisgarh,Janjgir-champa,495660,106,914
01-04-2025,Telangana,Narayanpet,509411,23,37
01-04-2025,Maharashtra,Mumbai Suburban,400042,166,96
01-04-2025,Tripura,West Tripura,799008,278,418
01-04-2025,West Bengal,Birbhum,731221,42,99
01-04-2025,Odisha,Balangir,767038,233,237
01-04-2025,Tamil Nadu,Vellore,635601,181,226
01-04-2025,Rajasthan,Hanumangarh,335513,220,371
01-04-2025,Maharashtra,Mumbai,400099,85,186
01-04-2025,Tamil Nadu,Theni,625521,63,138
01-04-2025,Andhra Pradesh,West Godavari,534401,86,51
01-04-2025,Tamil Nadu,Sivaganga,630557,47,49
01-04-2025,Tamil Nadu,Pudukkottai,622304,73,108
01-04-2025,Andhra Pradesh,Warangal,506347,16,51
01-04-2025,Gujarat,Surat,394140,130,68
01-04-2025,Uttarakhand,Pauri Garhwal,246177,38,39
01-04-2025,Odisha,Sundergarh,770018,134,110
01-04-2025,Tripura,South Tripura,799142,95,74
01-04-2025,Tamil Nadu,Thanjavur,614402,31,60
01-04-2025,Punjab,Shaheed Bhagat Singh Nagar,144515,80,107
01-04-2025,Telangana,Medchal-malkajgiri,500087,65,27
01-04-2025,Himachal Pradesh,Shimla,172201,22,28
01-04-2025,Tamil Nadu,Nagapattinam,609202,128,50
01-04-2025,Maharashtra,Chandrapur,442901,25,23
01-04-2025,Chhattisgarh,Janjgir-champa,495661,207,1111
01-04-2025,Jammu and Kashmir,Srinagar,190020,57,180
01-04-2025,Telangana,Kamareddy,503309,23,26
01-04-2025,Himachal Pradesh,Solan,173209,58,83
01-04-2025,Tamil Nadu,Ariyalur,621701,274,1032
01-04-2025,Jammu and Kashmir,Kathua,184204,203,256
01-04-2025,Maharashtra,Pune,410406,49,94
01-04-2025,West Bengal,Jalpaiguri,735230,46,63
01-04-2025,Tamil Nadu,Vellore,632403,16,30
01-04-2025,Gujarat,Surendra Nagar,363320,57,49
01-04-2025,Karnataka,Bellary,583211,29,26
01-04-2025,Assam,Kamrup,781018,32,39
01-04-2025,Punjab,Moga,142055,140,232
01-04-2025,Maharashtra,Thane,400703,301,492
01-04-2025,Maharashtra,Pune,411041,409,733
01-04-2025,Delhi,North Delhi,110006,1563,1769
01-04-2025,Gujarat,Anand,387310,112,121
01-04-2025,Rajasthan,Ajmer,305402,32,29
01-04-2025,Maharashtra,Nashik,423403,56,212
01-04-2025,Rajasthan,Kota,325602,141,134
01-04-2025,Bihar,Darbhanga,846009,726,628
01-04-2025,Telangana,K.v. Rangareddy,501111,13,60
01-04-2025,Gujarat,Panchmahals,389115,210,376
01-04-2025,Punjab,Hoshiarpur,146113,91,112
01-04-2025,Maharashtra,Nashik,422215,119,192
01-04-2025,Chhattisgarh,Raipur,493881,40,121
01-04-2025,Bihar,Rohtas,802219,291,217
01-04-2025,West Bengal,Puruliya,723147,38,78
01-04-2025,Maharashtra,Jalgaon,425127,142,369
01-04-2025,Bihar,Saran,841218,127,159
01-04-2025,Telangana,Karimnagar,505531,65,48
01-04-2025,Jharkhand,Hazaribagh,829129,31,27
01-04-2025,Madhya Pradesh,Ashok Nagar,473330,1214,385
01-04-2025,Andhra Pradesh,Ananthapur,515159,104,14
01-04-2025,Kerala,Thrissur,680751,74,141
01-04-2025,Andhra Pradesh,West Godavari,534165,69,27
01-04-2025,Uttar Pradesh,Fatehpur,212665,367,252
01-04-2025,Tamil Nadu,Vellore,635814,39,106
01-04-2025,Odisha,Khorda,751020,49,69
01-04-2025,Rajasthan,Alwar,301407,51,68
01-04-2025,Manipur,Imphal West,795113,136,171
01-04-2025,Odisha,Ganjam,761005,146,107
01-04-2025,Uttar Pradesh,Jaunpur,223102,177,177
01-04-2025,Kerala,Kollam,691312,103,137
01-04-2025,Telangana,Sangareddy,502295,16,15
01-04-2025,West Bengal,Bankura,722154,49,49
01-04-2025,Maharashtra,Ratnagiri,415719,28,50
01-04-2025,Punjab,Shaheed Bhagat Singh Nagar,144518,34,49
01-04-2025,Himachal Pradesh,Hamirpur,177040,14,27
01-04-2025,Sikkim,East,737133,30,16
01-04-2025,Madhya Pradesh,Jhabua,457772,427,190
01-04-2025,Tamil Nadu,The Nilgiris,643005,40,51
01-04-2025,Odisha,Jagatsinghpur,754140,18,67
01-04-2025,West Bengal,Barddhaman,713155,17,14
01-04-2025,Uttar Pradesh,Unnao,209869,24,35
01-04-2025,Andhra Pradesh,Srikakulam,532220,290,82
01-04-2025,Madhya Pradesh,Ratlam,457333,247,115
01-04-2025,Andhra Pradesh,Anantapur,515134,40,58
01-04-2025,Gujarat,Mahisagar,389240,164,116
01-04-2025,Uttar Pradesh,Sultanpur,228151,340,242
01-04-2025,Telangana,Hyderabad,500053,518,703
01-04-2025,Odisha,Ganjam,761041,85,113
01-04-2025,Punjab,SAS Nagar (Mohali),140201,119,87
01-04-2025,Rajasthan,Barmer,344001,894,978
01-04-2025,West Bengal,Bankura,722155,64,115
01-04-2025,Madhya Pradesh,Mandsaur,458888,496,648
01-04-2025,Telangana,Mahabubnagar,509120,88,38
01-04-2025,Madhya Pradesh,Balaghat,481337,407,234
01-04-2025,Maharashtra,Pune,411002,229,389
01-04-2025,Karnataka,Mandya,571438,91,110
01-04-2025,Kerala,Malappuram,679323,67,78
01-04-2025,Odisha,Rayagada,765001,155,135
01-04-2025,Karnataka,Bengaluru,560064,528,517
01-04-2025,Odisha,Khorda,751019,176,235
01-04-2025,Bihar,Darbhanga,847307,500,485
01-04-2025,Uttar Pradesh,Mathura,281006,332,199
01-04-2025,West Bengal,Murshidabad,742135,296,551
01-04-2025,Himachal Pradesh,Hamirpur,177023,37,67
01-04-2025,Andhra Pradesh,Visakhapatnam,531030,471,274
01-04-2025,Kerala,Kannur,670005,80,97
01-04-2025,Tamil Nadu,Thanjavur,612001,549,726
01-04-2025,Tamil Nadu,Karur,639102,112,89
01-04-2025,Madhya Pradesh,Chhindwara,480109,58,101
01-04-2025,Gujarat,Junagadh,362220,183,279
01-04-2025,Andhra Pradesh,Hyderabad,500064,58,287
01-04-2025,Uttar Pradesh,Bara Banki,225205,214,97
01-04-2025,Uttar Pradesh,Bulandshahr,245403,559,125
01-04-2025,Punjab,Jalandhar,144035,21,99
01-04-2025,Gujarat,Valsad,396030,18,27
01-04-2025,Andhra Pradesh,Chittoor,517642,134,47
01-04-2025,West Bengal,Purba Medinipur,721434,27,39
01-04-2025,Himachal Pradesh,Shimla,171003,21,34
01-04-2025,Maharashtra,Nashik,422205,106,137
01-04-2025,Karnataka,Vijayapura,586124,38,35
01-04-2025,Punjab,Gurdaspur,143525,61,71
01-04-2025,Tamil Nadu,Cuddalore,607103,89,100
01-04-2025,Odisha,Gajapati,761210,49,26
01-04-2025,Bihar,Buxar,802116,152,129
01-04-2025,Kerala,Alappuzha,688501,30,39
01-04-2025,Gujarat,Rajkot,360040,85,70
01-04-2025,Andhra Pradesh,Kakinada,533406,25,14
01-04-2025,Himachal Pradesh,Una,177109,21,28
01-04-2025,Haryana,Panchkula,134108,35,29
01-04-2025,Punjab,Sangrur,148018,27,29
01-04-2025,Rajasthan,Sawai Madhopur,322212,85,75
01-04-2025,Maharashtra,Mumbai,400029,71,157
01-04-2025,Ladakh,Kargil,194102,42,22
01-04-2025,Mizoram,Aizawl,796410,136,76
01-04-2025,Assam,Kamrup Metro,782401,43,32
01-04-2025,Andhra Pradesh,Chittoor,517391,407,72
01-04-2025,Gujarat,Chhotaudepur,391140,67,85
01-04-2025,Jharkhand,Ranchi,835101,112,199
01-04-2025,Chhattisgarh,Rajnandgaon,491665,155,728
01-04-2025,Chhattisgarh,Durg,491222,15,43
01-04-2025,Jharkhand,Khunti,835227,609,876
01-04-2025,Andhra Pradesh,Ananthapuramu,515671,604,42
01-04-2025,Uttar Pradesh,Agra,282007,1212,782
01-04-2025,Odisha,Ganjam,761101,123,122
01-04-2025,Gujarat,Bharuch,392020,121,127
01-04-2025,Karnataka,Bijapur,586209,42,61
01-04-2025,Daman and Diu,Daman,396210,314,157
01-04-2025,West Bengal,Darjeeling,734434,81,95
01-04-2025,Haryana,Panipat,132108,71,168
01-04-2025,Assam,Nagaon,782137,46,169
01-04-2025,Assam,Golaghat,785609,16,19
01-04-2025,Bihar,Siwan,841227,481,488
01-04-2025,Bihar,Jehanabad,804420,168,128
01-04-2025,Bihar,Patna,801506,28,44
01-04-2025,Andhra Pradesh,Chittoor,517167,448,113
01-04-2025,Kerala,Ernakulam,682308,89,115
01-04-2025,Uttar Pradesh,Sonbhadra,231205,682,268
01-04-2025,Gujarat,Vadodara,391740,111,177
01-04-2025,Punjab,Malerkotla,148023,284,482
01-04-2025,Maharashtra,Sangli,416312,349,560
01-04-2025,Karnataka,Belagavi,591306,46,24
01-04-2025,Tamil Nadu,Chennai,600015,161,283
01-04-2025,West Bengal,Puruliya,723127,113,239
01-04-2025,Jharkhand,Godda,814155,1521,717
01-04-2025,Telangana,Medak,502220,130,132
01-04-2025,Andhra Pradesh,East Godavari,507134,162,46
01-04-2025,Odisha,Mayurbhanj,757026,167,200
01-04-2025,Bihar,Saharsa,852202,472,575
01-04-2025,Tamil Nadu,Thanjavur,613104,92,176
01-04-2025,Chhattisgarh,Gariyaband,493891,58,736
01-04-2025,Chhattisgarh,Gariyaband,493890,90,637
01-04-2025,Uttar Pradesh,Kannauj,209722,730,287
01-04-2025,Karnataka,Chitradurga,577526,96,139
01-04-2025,Rajasthan,Nagaur,341306,227,498
01-04-2025,Bihar,Bhagalpur,812004,544,421
01-04-2025,Karnataka,Mysuru,570018,83,72
01-04-2025,Karnataka,Chikkaballapur,561206,50,47
01-04-2025,Kerala,Thrissur,680567,67,64
01-04-2025,Karnataka,Bangalore,560075,59,148
01-04-2025,Kerala,Kottayam,686546,36,90
01-04-2025,Uttar Pradesh,Ballia,277501,94,138
01-04-2025,Odisha,Cuttack,754131,118,157
01-04-2025,Tamil Nadu,Nagapattinam,609203,48,68
01-04-2025,West Bengal,Purba Bardhaman,713422,23,53
01-04-2025,Tamil Nadu,Tirunelveli,627118,50,46
01-04-2025,Himachal Pradesh,Kangra,176217,38,56
01-04-2025,Tamil Nadu,Salem,636457,40,40
01-04-2025,Jammu and Kashmir,Samba,181145,27,35
01-04-2025,Odisha,Cuttack,753002,74,126
01-04-2025,Tamil Nadu,Tiruchirappalli,620026,30,121
01-04-2025,West Bengal,North 24 Parganas,700064,40,91
01-04-2025,Arunachal Pradesh,West Kameng,790003,29,49
01-04-2025,Gujarat,Vadodara,391220,34,71
01-04-2025,Manipur,Imphal East,795115,32,44
01-04-2025,Tamil Nadu,Kanyakumari,629004,34,24
01-04-2025,Kerala,Ernakulam,686673,174,265
01-04-2025,Delhi,South West Delhi,110072,239,161
01-04-2025,Andhra Pradesh,Nellore,524101,661,249
01-04-2025,Bihar,Banka,813104,614,322
01-04-2025,Rajasthan,Bikaner,334001,1000,2220
01-04-2025,Madhya Pradesh,Chhindwara,480115,484,271
01-04-2025,Andhra Pradesh,Chittoor,517432,593,161
01-04-2025,Uttar Pradesh,Hardoi,241404,1523,296
01-04-2025,Gujarat,Jamnagar,361007,96,81
01-04-2025,Andhra Pradesh,Cuddapah,516237,55,11
01-04-2025,Maharashtra,Sangli,416404,281,368
01-04-2025,Uttarakhand,Pauri Garhwal,246127,18,30
01-04-2025,Tamil Nadu,Tirunelveli,627351,71,171
01-04-2025,Tamil Nadu,Salem,636453,168,214
01-04-2025,Maharashtra,Mumbai,400010,114,245
01-04-2025,Bihar,Muzaffarpur,843107,271,350
01-04-2025,Tamil Nadu,Tiruvallur,631206,39,45
01-04-2025,Maharashtra,Nashik,423204,175,349
01-04-2025,Telangana,Karimnagar,505525,64,73
01-04-2025,Haryana,Ambala,133005,115,124
01-04-2025,West Bengal,Barddhaman,713423,106,131
01-04-2025,Punjab,Sangrur,148030,199,225
01-04-2025,Telangana,Khammam,507115,131,76
01-04-2025,Bihar,Samastipur,848101,1151,813
01-04-2025,Gujarat,Ahmedabad,380019,42,93
01-04-2025,Maharashtra,Pune,412109,143,170
01-04-2025,Tamil Nadu,Vellore,635806,99,51
01-04-2025,Jharkhand,Purbi Singhbhum,831011,38,159
01-04-2025,Tamil Nadu,Kanniyakumari,629172,19,19
01-04-2025,Haryana,Bhiwani,127308,147,108
01-04-2025,Assam,Bongaigaon,783390,354,63
01-04-2025,Andhra Pradesh,Krishna,521356,93,47
01-04-2025,Maharashtra,Kolhapur,416232,105,65
01-04-2025,Tamil Nadu,Tiruvannamalai,606801,189,167
01-04-2025,Gujarat,Anand,388360,41,64
01-04-2025,West Bengal,South Dinajpur,733124,12,34
01-04-2025,Rajasthan,Rajsamand,313202,67,87
01-04-2025,Mizoram,Aizawl,796036,93,31
01-04-2025,Punjab,Ferozepur,152004,113,246
01-04-2025,Rajasthan,Sikar,332301,361,637
01-04-2025,Uttar Pradesh,Gorakhpur,273013,293,387
01-04-2025,Tamil Nadu,Madurai,625006,144,170
01-04-2025,Chhattisgarh,Surajpur,497229,149,903
01-04-2025,Gujarat,Anand,387240,128,207
01-04-2025,Uttar Pradesh,Agra,283105,442,204
01-04-2025,Odisha,Cuttack,754035,120,224
01-04-2025,Chhattisgarh,Durg,490036,110,718
01-04-2025,Punjab,Ludhiana,142027,39,94
01-04-2025,West Bengal,Hooghly,712702,47,168
01-04-2025,Punjab,Rupnagar,140108,128,245
01-04-2025,Tamil Nadu,Namakkal,637213,24,72
01-04-2025,Andhra Pradesh,Rangareddi,500052,17,64
01-04-2025,Tamil Nadu,Vellore,635655,37,42
01-04-2025,Telangana,Nalgonda,508212,84,51
01-04-2025,West Bengal,Nadia,741201,142,201
01-04-2025,Telangana,Hyderabad,500095,24,21
01-04-2025,Jammu and Kashmir,Srinagar,190014,26,40
01-04-2025,West Bengal,Birbhum,731240,99,128
01-04-2025,West Bengal,South 24 Parganas,700066,47,90
01-04-2025,Telangana,Rangareddy,501505,28,83
01-04-2025,Sikkim,East Sikkim,737103,36,19
01-04-2025,Tamil Nadu,Tiruppur,642128,21,45
01-04-2025,Gujarat,Kheda,387210,23,22
01-04-2025,Uttar Pradesh,Jaunpur,222161,512,372
01-04-2025,Maharashtra,Jalna,431507,61,107
01-04-2025,Punjab,Hoshiarpur,144216,55,119
01-04-2025,Andhra Pradesh,Nellore,524004,1375,409
01-04-2025,Rajasthan,Dholpur,328021,512,410
01-04-2025,Delhi,North West Delhi,110088,1006,1284
01-04-2025,Telangana,K.v. Rangareddy,500039,174,199
01-04-2025,Madhya Pradesh,Jabalpur,482003,851,680
01-04-2025,Tamil Nadu,Tiruppur,638657,136,271
01-04-2025,Madhya Pradesh,Raisen,464668,1011,367
01-04-2025,Tamil Nadu,Namakkal,637503,85,362
01-04-2025,Madhya Pradesh,Agar Malwa,465445,184,267
01-04-2025,Madhya Pradesh,Balaghat,481332,306,253
01-04-2025,Kerala,Ernakulam,683545,73,92
01-04-2025,Gujarat,Anand,388540,168,279
01-04-2025,Kerala,Kannur,670701,46,61
01-04-2025,Chhattisgarh,Baloda Bazar,493196,48,207
01-04-2025,Madhya Pradesh,Sidhi,486669,1491,585
01-04-2025,Odisha,Kalahandi,766017,163,250
01-04-2025,West Bengal,Purba Medinipur,721139,164,190
01-04-2025,Jharkhand,East Singhbhum,831018,138,175
01-04-2025,Uttar Pradesh,Hardoi,241203,579,204
01-04-2025,Rajasthan,Alwar,301021,77,163
01-04-2025,Jharkhand,Deoghar,814157,291,313
01-04-2025,Bihar,Nawada,805111,165,152
01-04-2025,Karnataka,Chickmagalur,577133,20,35
01-04-2025,Punjab,Firozpur,152128,13,56
01-04-2025,Uttarakhand,Pauri Garhwal,246169,17,43
01-04-2025,Andhra Pradesh,Kurnool,518166,102,41
01-04-2025,Tamil Nadu,Kancheepuram,600059,110,120
01-04-2025,Assam,Bongaigaon,783383,277,60
01-04-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524137,31,25
01-04-2025,Bihar,Madhubani,847452,207,143
01-04-2025,Odisha,Puri,752107,92,132
01-04-2025,Karnataka,Dakshina Kannada,574234,15,13
01-04-2025,West Bengal,East Midnapore,721139,17,44
01-04-2025,Tamil Nadu,Mayiladuthurai,609307,20,10
01-04-2025,Tamil Nadu,Kanyakumari,629601,14,20
01-04-2025,West Bengal,South Twenty Four Parganas,743373,56,179
01-04-2025,Uttar Pradesh,Bareilly,243201,2444,742
01-04-2025,Rajasthan,Jaipur,303701,142,207
01-04-2025,Uttar Pradesh,Faizabad,224188,295,103
01-04-2025,Tamil Nadu,Kanyakumari,629003,26,37
01-04-2025,Karnataka,Belgaum,591129,106,98
01-04-2025,Haryana,Panipat,132113,285,506
01-04-2025,Andhra Pradesh,Ananthapuramu,515763,246,12
01-04-2025,Telangana,K.v. Rangareddy,501106,70,273
01-04-2025,Karnataka,Tumkur,572139,34,95
01-04-2025,Gujarat,Surendra Nagar,363020,226,217
01-04-2025,Tamil Nadu,Tiruppur,638751,77,76
01-04-2025,Odisha,Khorda,752055,187,201
01-04-2025,Kerala,Palakkad,678507,100,116
01-04-2025,Andhra Pradesh,Medak,502107,16,45
01-04-2025,Kerala,Thiruvananthapuram,695563,44,64
01-04-2025,Bihar,Bhojpur,802302,41,42
01-04-2025,Karnataka,Bangalore,562107,58,108
01-04-2025,Gujarat,Surat,394185,104,123
01-04-2025,Andhra Pradesh,Khammam,507136,16,47
01-04-2025,Jharkhand,Seraikela-Kharsawan,833102,180,88
01-04-2025,Jammu and Kashmir,Srinagar,190005,59,122
01-04-2025,Bihar,Buxar,802123,290,248
01-04-2025,Andhra Pradesh,Ananthapuramu,515541,210,13
01-04-2025,Rajasthan,Jhunjhunun,333041,59,134
01-04-2025,Assam,Sibsagar,785671,137,27
01-04-2025,Goa,North Goa,403114,40,52
01-04-2025,Gujarat,Kheda,388180,51,62
01-04-2025,Telangana,Karimnagar,505211,35,34
01-04-2025,Tamil Nadu,Erode,638506,74,121
01-04-2025,Tamil Nadu,Viluppuram,606203,19,48
01-04-2025,Lakshadweep,Lakshadweep,682552,77,43
01-04-2025,Tamil Nadu,Dindigul,624402,95,194
01-04-2025,Arunachal Pradesh,Changlang,792121,16,11
01-04-2025,Odisha,Sundargarh,770020,16,36
01-04-2025,Jharkhand,West Singhbhum,833221,195,93
01-04-2025,Tamil Nadu,Sivaganga,630313,25,28
01-04-2025,Andhra Pradesh,Visakhapatnam,530018,321,156
01-04-2025,West Bengal,South 24 Parganas,743368,279,373
01-04-2025,Tamil Nadu,Virudhunagar,626116,16,30
01-04-2025,Tamil Nadu,Tiruchirappalli,621012,132,141
01-04-2025,Kerala,Kozhikode,673328,25,34
01-04-2025,Maharashtra,Nandurbar,425410,47,170
01-04-2025,Andhra Pradesh,Visakhapatnam,530004,466,223
01-04-2025,Tamil Nadu,Madurai,625106,272,444
01-04-2025,Rajasthan,Nagaur,341021,176,237
01-04-2025,Rajasthan,Ajmer,305627,59,71
01-04-2025,Punjab,Jalandhar,144101,54,158
01-04-2025,Karnataka,Shivamogga,577205,125,84
01-04-2025,Himachal Pradesh,Kullu,175131,65,92
01-04-2025,Telangana,Nalgonda,508376,25,17
01-04-2025,Uttar Pradesh,Saharanpur,247453,178,108
01-04-2025,Rajasthan,Hanumangarh,335062,30,45
01-04-2025,Tamil Nadu,Thanjavur,614625,217,536
01-04-2025,Madhya Pradesh,Bhind,477557,513,272
01-04-2025,Uttar Pradesh,Gonda,271003,92,39
01-04-2025,Tamil Nadu,Tiruvannamalai,631701,82,38
01-04-2025,West Bengal,South 24 Parganas,700061,75,146
01-04-2025,Maharashtra,Sindhudurg,416613,18,83
01-04-2025,Tamil Nadu,Thanjavur,613402,46,115
01-04-2025,Bihar,Saharsa,852121,45,87
01-04-2025,Kerala,Malappuram,679580,42,22
01-04-2025,Uttar Pradesh,Rae Bareli,229311,179,43
01-04-2025,West Bengal,Murshidabad,742188,12,26
01-04-2025,Tamil Nadu,Thoothukkudi,628101,21,42
01-04-2025,Gujarat,Anand,388370,29,36
