date,state,district,pincode,bio_age_5_17,bio_age_17_
01-06-2025,Assam,Karbi Anglong,782446,76,112
01-06-2025,Odisha,Angul,759129,111,281
01-06-2025,Madhya Pradesh,Balaghat,481222,686,695
01-06-2025,Delhi,South West Delhi,110046,393,559
01-06-2025,Telangana,Khammam,507115,220,47
01-06-2025,Karnataka,Bengaluru,560010,124,308
01-06-2025,West Bengal,Purba Medinipur,721648,78,115
01-06-2025,Maharashtra,Bhandara,441914,193,484
01-06-2025,Gujarat,Chhotaudepur,391145,107,59
01-06-2025,Rajasthan,Jalor,343022,213,266
01-06-2025,Karnataka,Dharwad,582208,277,216
01-06-2025,Tamil Nadu,Tiruvannamalai,632315,135,106
01-06-2025,Punjab,Amritsar,143109,111,319
01-06-2025,Tamil Nadu,Chennai,600100,81,90
01-06-2025,Kerala,Kannur,670007,53,108
01-06-2025,Tamil Nadu,Vellore,635814,51,103
01-06-2025,Chhattisgarh,Sakti,495691,57,227
01-06-2025,Andhra Pradesh,Prakasam,523334,146,73
01-06-2025,Odisha,Balangir,767048,83,62
01-06-2025,Assam,Majuli,785106,27,28
01-06-2025,Jammu and Kashmir,Srinagar,190005,57,102
01-06-2025,West Bengal,East Midnapore,721601,58,89
01-06-2025,West Bengal,Barddhaman,713303,51,92
01-06-2025,Maharashtra,Chandrapur,442502,19,32
01-06-2025,West Bengal,North 24 Parganas,743134,26,33
01-06-2025,Tamil Nadu,Tiruvallur,600110,53,129
01-06-2025,Odisha,Nayagarh,752091,111,157
01-06-2025,Uttar Pradesh,Hapur,245304,191,112
01-06-2025,Haryana,Rewari,123401,918,1227
01-06-2025,Uttarakhand,Haridwar,247664,214,257
01-06-2025,Odisha,Nabarangapur,764070,158,152
01-06-2025,Uttar Pradesh,Gautam Buddha Nagar,203155,228,126
01-06-2025,Himachal Pradesh,Kangra,176057,55,89
01-06-2025,Uttar Pradesh,Ghaziabad,201014,232,334
01-06-2025,Assam,North Cachar Hills,788832,53,11
01-06-2025,Uttar Pradesh,Jaunpur,222175,118,127
01-06-2025,West Bengal,Nadia,741501,129,131
01-06-2025,Bihar,Bhojpur,802351,75,97
01-06-2025,Maharashtra,Pune,411037,407,728
01-06-2025,Rajasthan,Dausa,321613,88,151
01-06-2025,Himachal Pradesh,Mandi,175023,54,47
01-06-2025,Bihar,Aurangabad,824112,192,258
01-06-2025,Telangana,Hyderabad,500023,331,393
01-06-2025,West Bengal,Howrah,711409,114,105
01-06-2025,Chhattisgarh,Durg,490021,161,328
01-06-2025,Odisha,Baleshwar,756021,20,31
01-06-2025,Uttar Pradesh,Sultanpur,228121,121,110
01-06-2025,Jharkhand,Dhanbad,828307,43,62
01-06-2025,West Bengal,Barddhaman,713324,38,53
01-06-2025,Maharashtra,Jalgaon,425101,58,77
01-06-2025,Andhra Pradesh,Anakapalli,531126,57,21
01-06-2025,Karnataka,Dakshina Kannada,574236,41,68
01-06-2025,Tamil Nadu,Nagapattinam,609702,33,58
01-06-2025,Karnataka,Belgaum,591201,38,70
01-06-2025,Tamil Nadu,Kanyakumari,629601,29,34
01-06-2025,Odisha,Kendujhar,758032,132,125
01-06-2025,Andhra Pradesh,Nellore,524321,146,61
01-06-2025,Tamil Nadu,Coimbatore,641018,24,56
01-06-2025,Punjab,Jalandhar,144302,22,50
01-06-2025,Tamil Nadu,Tiruppur,641662,75,165
01-06-2025,Kerala,Kozhikode,673304,50,72
01-06-2025,Kerala,Kannur,670701,68,53
01-06-2025,Tamil Nadu,Tiruppur,642120,15,26
01-06-2025,Tamil Nadu,Namakkal,637204,19,36
01-06-2025,Odisha,Khordha,752027,10,30
01-06-2025,Karnataka,Shimoga,577416,11,19
01-06-2025,Kerala,Alappuzha,688528,23,33
01-06-2025,Andhra Pradesh,Visakhapatnam,531133,624,232
01-06-2025,Tamil Nadu,Salem,637502,273,409
01-06-2025,Tamil Nadu,Thanjavur,614204,28,76
01-06-2025,Uttar Pradesh,Siddharthnagar,272192,270,412
01-06-2025,Bihar,Khagaria,852161,443,367
01-06-2025,Karnataka,Bengaluru,562130,127,219
01-06-2025,Bihar,Muzaffarpur,842002,382,558
01-06-2025,Uttar Pradesh,Saharanpur,247662,444,260
01-06-2025,Tamil Nadu,Pudukkottai,622101,100,169
01-06-2025,Uttar Pradesh,Sant Kabir Nagar,272164,146,133
01-06-2025,Jharkhand,Pakur,814111,302,148
01-06-2025,Andhra Pradesh,Chittoor,517590,247,115
01-06-2025,Himachal Pradesh,Una,174315,61,88
01-06-2025,Karnataka,Bengaluru,560053,65,103
01-06-2025,Kerala,Kozhikode,673504,56,70
01-06-2025,Andhra Pradesh,Srikakulam,532409,204,143
01-06-2025,Telangana,Medak,502314,138,105
01-06-2025,Karnataka,Ballari,583136,31,14
01-06-2025,Karnataka,Udupi,576257,13,14
01-06-2025,Kerala,Ernakulam,683515,59,42
01-06-2025,Tamil Nadu,Namakkal,636202,88,143
01-06-2025,Gujarat,Bhavnagar,364250,99,88
01-06-2025,Tamil Nadu,Cuddalore,608401,147,129
01-06-2025,Telangana,Kamareddy,503110,65,76
01-06-2025,Uttar Pradesh,Jaunpur,222107,32,16
01-06-2025,West Bengal,Murshidabad,742402,50,52
01-06-2025,Odisha,Sundargarh,770020,14,36
01-06-2025,Assam,Majuli,785105,26,11
01-06-2025,Punjab,Muktsar,152114,10,63
01-06-2025,Uttar Pradesh,Allahabad,229412,669,208
01-06-2025,Uttar Pradesh,Sitapur,261151,621,138
01-06-2025,Bihar,Aurangabad,824125,390,404
01-06-2025,Odisha,Kendrapara,754213,134,148
01-06-2025,Chhattisgarh,Baloda Bazar,493332,551,1095
01-06-2025,Uttar Pradesh,Auraiya,206247,439,167
01-06-2025,Tamil Nadu,Kanniyakumari,629154,18,39
01-06-2025,Karnataka,Belgaum,591317,160,188
01-06-2025,Madhya Pradesh,Ratlam,457339,132,79
01-06-2025,Gujarat,Gandhinagar,382007,127,184
01-06-2025,Rajasthan,Jodhpur,342606,357,375
01-06-2025,Maharashtra,Thane,421002,405,868
01-06-2025,Odisha,Malkangiri,764043,347,235
01-06-2025,Bihar,Patna,801109,451,350
01-06-2025,Bihar,Bhojpur,802223,99,119
01-06-2025,Tamil Nadu,Nagapattinam,609808,62,51
01-06-2025,Uttar Pradesh,Hardoi,241405,219,110
01-06-2025,Tamil Nadu,Tiruvannamalai,604501,41,72
01-06-2025,Maharashtra,Ahmadnagar,414003,169,325
01-06-2025,Andhra Pradesh,West Godavari,534156,116,84
01-06-2025,Tamil Nadu,Kanniyakumari,629601,36,124
01-06-2025,Maharashtra,Amravati,444710,66,227
01-06-2025,Gujarat,Ahmedabad,382435,133,166
01-06-2025,Kerala,Kozhikode,673315,91,194
01-06-2025,Kerala,Alappuzha,689509,29,48
01-06-2025,Andhra Pradesh,Nellore,524218,117,94
01-06-2025,Orissa,Khordha,751019,19,144
01-06-2025,Rajasthan,Jhunjhunun,333021,89,193
01-06-2025,Tamil Nadu,Coimbatore,641653,147,222
01-06-2025,Kerala,Kollam,691504,87,125
01-06-2025,Sikkim,East Sikkim,737106,14,14
01-06-2025,Uttar Pradesh,Sant Kabir Nagar,272148,12,34
01-06-2025,Maharashtra,Thane,421312,13,161
01-06-2025,Gujarat,Anand,388421,31,33
01-06-2025,Bihar,Madhepura,852128,723,891
01-06-2025,Rajasthan,Barmer,344001,1459,935
01-06-2025,Karnataka,Dharwad,581212,118,97
01-06-2025,Telangana,Adilabad,504001,432,383
01-06-2025,Karnataka,Mysuru,571134,26,13
01-06-2025,Chhattisgarh,Kondagaon,494230,107,569
01-06-2025,Madhya Pradesh,Guna,473226,905,253
01-06-2025,Uttar Pradesh,Aligarh,202124,613,216
01-06-2025,Karnataka,Haveri,581110,480,459
01-06-2025,Uttar Pradesh,Sultanpur,222302,292,239
01-06-2025,Andhra Pradesh,Nellore,524366,97,49
01-06-2025,Maharashtra,Mumbai,400004,86,234
01-06-2025,Tamil Nadu,Coimbatore,641407,28,91
01-06-2025,Rajasthan,Dungarpur,314028,80,66
01-06-2025,Madhya Pradesh,Anuppur,484116,125,187
01-06-2025,Karnataka,Gadag,582211,110,67
01-06-2025,Odisha,Nayagarh,752081,134,193
01-06-2025,Jharkhand,Jamtara,814166,100,115
01-06-2025,Punjab,Shaheed Bhagat Singh Nagar,144525,89,92
01-06-2025,Tamil Nadu,Vellore,635652,73,113
01-06-2025,Tamil Nadu,Tiruchirappalli,621112,117,157
01-06-2025,Jammu and Kashmir,Pulwama,192303,13,129
01-06-2025,Telangana,Jayashankar Bhupalpally,506345,16,27
01-06-2025,Gujarat,Jamnagar,361120,219,140
01-06-2025,West Bengal,Jalpaiguri,735203,39,53
01-06-2025,Telangana,Karimnagar,505208,65,44
01-06-2025,Uttar Pradesh,Bara Banki,225122,102,115
01-06-2025,Karnataka,Bagalkot,587101,110,86
01-06-2025,Chhattisgarh,Raigarh,496115,71,219
01-06-2025,Jharkhand,Ramgarh,829117,135,157
01-06-2025,Gujarat,Ahmadabad,380021,10,138
01-06-2025,Uttarakhand,Nainital,263135,59,59
01-06-2025,Karnataka,Belgaum,591241,29,58
01-06-2025,Rajasthan,Dausa,321612,116,115
01-06-2025,Andhra Pradesh,Nellore,524203,79,31
01-06-2025,Andhra Pradesh,Rangareddi,501359,30,128
01-06-2025,Kerala,Kozhikode,673528,37,125
01-06-2025,Kerala,Kannur,670331,86,63
01-06-2025,Rajasthan,Sawai Madhopur,322028,54,68
01-06-2025,Tamil Nadu,Villupuram,604204,94,37
01-06-2025,Andhra Pradesh,Alluri Sitharama Raju,533347,31,13
01-06-2025,Kerala,Thrissur,680691,28,28
01-06-2025,Kerala,Kottayam,686653,20,27
01-06-2025,Gujarat,Kachchh,370630,16,14
01-06-2025,Tamil Nadu,Pudukkottai,622404,26,32
01-06-2025,Maharashtra,Mumbai,400051,222,750
01-06-2025,Odisha,Baleswar,756032,265,367
01-06-2025,Telangana,Hyderabad,500053,632,698
01-06-2025,Karnataka,Chamrajanagar,571127,139,111
01-06-2025,Andhra Pradesh,Nellore,524101,458,311
01-06-2025,Maharashtra,Wardha,442201,188,482
01-06-2025,Uttar Pradesh,Pratapgarh,230127,59,50
01-06-2025,Gujarat,Junagadh,362720,153,600
01-06-2025,Rajasthan,Ajmer,305802,103,152
01-06-2025,Odisha,Nayagarh,752024,139,131
01-06-2025,Chhattisgarh,Bemetara,490036,162,864
01-06-2025,Gujarat,Narmada,393050,368,482
01-06-2025,Assam,Kamrup Metro,782403,137,56
01-06-2025,Tamil Nadu,Kancheepuram,603109,195,205
01-06-2025,Andhra Pradesh,Srikakulam,532404,161,86
01-06-2025,Uttar Pradesh,Budaun,243634,200,100
01-06-2025,Andhra Pradesh,Anantapur,515425,151,117
01-06-2025,Punjab,Amritsar,143111,125,241
01-06-2025,Gujarat,Anand,388510,223,280
01-06-2025,Punjab,Sri Muktsar Sahib,152031,219,232
01-06-2025,Andhra Pradesh,Prakasam,523190,153,69
01-06-2025,Himachal Pradesh,Mandi,175046,39,73
01-06-2025,Telangana,Karimnagar,505101,42,27
01-06-2025,West Bengal,Howrah,711306,19,17
01-06-2025,Kerala,Kannur,670308,67,53
01-06-2025,Uttar Pradesh,Ghaziabad,245207,211,36
01-06-2025,Andhra Pradesh,Visakhapatnam,531011,330,114
01-06-2025,Delhi,South West Delhi,110072,94,134
01-06-2025,Andhra Pradesh,Alluri Sitharama Raju,531149,112,85
01-06-2025,Tamil Nadu,Erode,638002,171,417
01-06-2025,West Bengal,East Midnapore,721449,20,42
01-06-2025,Telangana,Warangal,506330,97,48
01-06-2025,Tamil Nadu,Kanyakumari,629177,89,34
01-06-2025,Manipur,Imphal East,795138,10,12
01-06-2025,Andhra Pradesh,Karimnagar,505455,23,31
01-06-2025,Gujarat,Bharuch,392025,55,75
01-06-2025,Kerala,Thrissur,680664,51,140
01-06-2025,Odisha,Sundergarh,769015,109,104
01-06-2025,Karnataka,Tumakuru,572115,25,19
01-06-2025,Kerala,Palakkad,679121,57,104
01-06-2025,Andhra Pradesh,Guntur,522503,1057,518
01-06-2025,Uttar Pradesh,Ambedkar Nagar,224231,89,45
01-06-2025,Punjab,Mansa,151508,169,327
01-06-2025,Maharashtra,Gadchiroli,442605,465,790
01-06-2025,Karnataka,Ramanagar,562117,260,396
01-06-2025,Karnataka,Chickmagalur,577144,38,81
01-06-2025,Andhra Pradesh,East Godavari,533344,147,74
01-06-2025,Odisha,Koraput,764020,103,151
01-06-2025,Haryana,Jind,126101,180,251
01-06-2025,Maharashtra,Sangli,416404,576,728
01-06-2025,Odisha,Kalahandi,766016,37,31
01-06-2025,Tamil Nadu,Theni,625602,152,137
01-06-2025,Maharashtra,Raigarh,402402,35,43
01-06-2025,Karnataka,Davangere,583125,117,88
01-06-2025,Telangana,Medak,502301,74,37
01-06-2025,Jharkhand,Dhanbad,828115,36,104
01-06-2025,Karnataka,Udupi,574244,18,11
01-06-2025,Maharashtra,Nashik,422308,66,124
01-06-2025,Odisha,Rayagada,765018,82,46
01-06-2025,Karnataka,Udupi,576223,24,13
01-06-2025,Odisha,Jajapur,755024,60,63
01-06-2025,Uttar Pradesh,Faizabad,224205,87,58
01-06-2025,Bihar,Banka,813128,21,27
01-06-2025,Jharkhand,Dumka,814111,26,33
01-06-2025,Tamil Nadu,Nagapattinam,609305,16,23
01-06-2025,West Bengal,North 24 Parganas,700125,329,214
01-06-2025,Uttar Pradesh,Kheri,262902,1129,357
01-06-2025,Maharashtra,Thane,421302,1644,3122
01-06-2025,Madhya Pradesh,Khargone,451332,1625,1257
01-06-2025,Maharashtra,Pune,412411,168,237
01-06-2025,Uttar Pradesh,Aligarh,202134,418,67
01-06-2025,Telangana,Mahabubnagar,509209,178,242
01-06-2025,Karnataka,Chikkaballapur,563125,315,389
01-06-2025,Uttar Pradesh,Allahabad,211004,155,200
01-06-2025,Tamil Nadu,Erode,638055,29,48
01-06-2025,Maharashtra,Mumbai,400074,223,518
01-06-2025,Andhra Pradesh,Adilabad,504307,28,58
01-06-2025,Odisha,Kendujhar,758015,209,120
01-06-2025,Andhra Pradesh,Visakhapatnam,530048,361,187
01-06-2025,Himachal Pradesh,Chamba,176315,41,63
01-06-2025,Karnataka,Dakshina Kannada,574201,19,44
01-06-2025,Karnataka,Vijayapura,586118,104,61
01-06-2025,Andhra Pradesh,Nizamabad,503175,48,63
01-06-2025,Rajasthan,Alwar,301020,79,159
01-06-2025,Bihar,Vaishali,844120,28,35
01-06-2025,Maharashtra,Parbhani,431511,561,913
01-06-2025,Rajasthan,Ajmer,305406,64,65
01-06-2025,Gujarat,Surendra Nagar,382130,22,28
01-06-2025,West Bengal,Paschim Medinipur,721211,237,372
01-06-2025,Karnataka,Yadgir,585215,307,146
01-06-2025,Rajasthan,Churu,331402,70,127
01-06-2025,West Bengal,South 24 Parganas,743330,175,107
01-06-2025,Uttar Pradesh,Ghazipur,232327,154,112
01-06-2025,Himachal Pradesh,Una,177213,33,66
01-06-2025,Kerala,Kozhikode,673505,33,44
01-06-2025,Tamil Nadu,Thanjavur,614402,36,61
01-06-2025,Kerala,Thrissur,680561,45,73
01-06-2025,West Bengal,East Midnapore,721131,13,26
01-06-2025,Jharkhand,Godda,814147,304,385
01-06-2025,Himachal Pradesh,Solan,173205,161,170
01-06-2025,Chhattisgarh,Kanker,494336,138,551
01-06-2025,Jharkhand,West Singhbhum,833221,78,61
01-06-2025,Uttar Pradesh,Azamgarh,276141,202,165
01-06-2025,Punjab,Muktsar,152026,37,384
01-06-2025,Kerala,Thiruvananthapuram,695503,32,104
01-06-2025,Uttar Pradesh,Pratapgarh,230001,258,336
01-06-2025,Madhya Pradesh,Tikamgarh,472337,648,271
01-06-2025,Maharashtra,Mumbai,400082,37,99
01-06-2025,Bihar,Rohtas,821312,135,161
01-06-2025,Madhya Pradesh,Rewa,486450,323,160
01-06-2025,Telangana,Narayanpet,509411,45,113
01-06-2025,Andhra Pradesh,Visakhapatnam,530026,663,409
01-06-2025,Punjab,Sangrur,148033,415,573
01-06-2025,Rajasthan,Banswara,327023,314,208
01-06-2025,Gujarat,Banaskantha,385010,121,81
01-06-2025,Karnataka,Bijapur,586121,54,37
01-06-2025,Punjab,Amritsar,143119,94,157
01-06-2025,Maharashtra,Kolhapur,416502,201,357
01-06-2025,West Bengal,Barddhaman,713406,104,76
01-06-2025,Rajasthan,Jalor,343021,131,124
01-06-2025,Andhra Pradesh,West Godavari,534211,482,202
01-06-2025,Karnataka,Bellary,583222,238,151
01-06-2025,Tamil Nadu,Cuddalore,607205,54,84
01-06-2025,Telangana,K.v. Rangareddy,501501,360,419
01-06-2025,Karnataka,Mysore,571121,85,121
01-06-2025,Madhya Pradesh,Chhindwara,480107,338,333
01-06-2025,Kerala,Kottayam,686513,131,169
01-06-2025,Assam,Cachar,788009,88,70
01-06-2025,Kerala,Kozhikode,673521,91,116
01-06-2025,Orissa,Balangir,767032,53,98
01-06-2025,Uttarakhand,Nainital,244713,18,31
01-06-2025,Rajasthan,Jaipur,303009,72,110
01-06-2025,Kerala,Malappuram,679357,125,134
01-06-2025,Maharashtra,Nagpur,441404,40,79
01-06-2025,Madhya Pradesh,Ujjain,456661,268,183
01-06-2025,Madhya Pradesh,Rewa,486440,392,247
01-06-2025,Andhra Pradesh,Anakapalli,531116,45,51
01-06-2025,Jharkhand,Sahebganj,816104,30,41
01-06-2025,Karnataka,Shimoga,577227,46,133
01-06-2025,Tamil Nadu,Karur,639119,119,99
01-06-2025,Odisha,Jajapur,754296,25,52
01-06-2025,Tamil Nadu,Vellore,635654,61,80
01-06-2025,Telangana,K.v. Rangareddy,509202,20,55
01-06-2025,Uttar Pradesh,Lucknow,226009,37,20
01-06-2025,Jharkhand,Garhwa,822128,562,1053
01-06-2025,Rajasthan,Udaipur,313031,518,444
01-06-2025,Chhattisgarh,Uttar Bastar Kanker,494333,52,333
01-06-2025,Uttar Pradesh,Faizabad,224201,116,69
01-06-2025,West Bengal,North 24 Parganas,700126,144,155
01-06-2025,Uttar Pradesh,Fatehpur,212650,117,98
01-06-2025,Odisha,Malkangiri,764045,441,382
01-06-2025,Uttar Pradesh,Allahabad,212306,1420,306
01-06-2025,Tamil Nadu,Namakkal,637404,104,199
01-06-2025,West Bengal,Barddhaman,713143,215,256
01-06-2025,Haryana,Palwal,121103,362,497
01-06-2025,Andhra Pradesh,Prakasam,523292,314,200
01-06-2025,Andhra Pradesh,Kurnool,518123,239,78
01-06-2025,Tamil Nadu,Tiruvallur,602026,139,108
01-06-2025,Kerala,Kozhikode,673614,164,223
01-06-2025,Karnataka,Tumkur,572113,43,96
01-06-2025,Madhya Pradesh,Sehore,466115,1415,1031
01-06-2025,Karnataka,Dakshina Kannada,574241,103,88
01-06-2025,Andhra Pradesh,Parvathipuram Manyam,532460,116,100
01-06-2025,Andhra Pradesh,Cuddapah,516503,116,62
01-06-2025,Haryana,Gurgaon,122502,66,73
01-06-2025,Tamil Nadu,Viluppuram,604306,18,58
01-06-2025,Kerala,Alappuzha,690110,20,31
01-06-2025,Uttar Pradesh,Sambhal,244412,175,84
01-06-2025,Maharashtra,Washim,444110,83,245
01-06-2025,Karnataka,Gadag,582115,130,56
01-06-2025,Mizoram,Aizawl,796190,47,25
01-06-2025,Nagaland,Noklak,798626,21,81
01-06-2025,Tamil Nadu,Tirunelveli,627003,15,49
01-06-2025,West Bengal,Paschim Medinipur,721466,12,23
01-06-2025,Gujarat,Rajkot,363630,19,64
01-06-2025,Tamil Nadu,Villupuram,606115,30,20
01-06-2025,Delhi,North East Delhi,110053,1799,2215
01-06-2025,Rajasthan,Sirohi,307802,151,174
01-06-2025,Uttar Pradesh,Bara Banki,225401,279,119
01-06-2025,Andhra Pradesh,Ananthapur,515241,53,14
01-06-2025,Maharashtra,Nashik,422201,53,72
01-06-2025,Madhya Pradesh,Sagar,470113,1931,1183
01-06-2025,Karnataka,Bengaluru,560073,240,258
01-06-2025,Odisha,Baudh,762030,10,61
01-06-2025,Gujarat,Surendra Nagar,363510,218,246
01-06-2025,Chhattisgarh,Bijapur,494448,87,174
01-06-2025,Uttar Pradesh,Agra,283112,312,103
01-06-2025,Madhya Pradesh,Singrauli,486885,207,94
01-06-2025,Andhra Pradesh,Srikakulam,532221,387,227
01-06-2025,Telangana,Siddipet,502278,57,49
01-06-2025,Andhra Pradesh,Krishna,521126,156,84
01-06-2025,Rajasthan,Barmer,344037,452,285
01-06-2025,Kerala,Thiruvananthapuram,695602,51,102
01-06-2025,Karnataka,Belagavi,591115,104,36
01-06-2025,Kerala,Thiruvananthapuram,695525,39,132
01-06-2025,Karnataka,Bangalore,560021,99,465
01-06-2025,Maharashtra,Raigarh,402105,117,200
01-06-2025,West Bengal,South 24 Parganas,700146,14,39
01-06-2025,Kerala,Wayanad,673121,149,301
01-06-2025,Madhya Pradesh,Shajapur,465331,117,155
01-06-2025,Odisha,Sundargarh,770036,16,70
01-06-2025,Andhra Pradesh,Ananthapur,515672,148,87
01-06-2025,Gujarat,Kheda,387305,88,98
01-06-2025,Punjab,Fatehgarh Sahib,140307,38,30
01-06-2025,Rajasthan,Chittorgarh,312613,84,66
01-06-2025,Karnataka,Tumakuru,572119,74,31
01-06-2025,Kerala,Pathanamthitta,689666,13,24
01-06-2025,Tamil Nadu,Tirunelveli,627005,254,802
01-06-2025,Rajasthan,Alwar,321607,202,279
01-06-2025,Uttar Pradesh,Rae Bareli,229404,349,211
01-06-2025,Madhya Pradesh,Khandwa,450881,417,162
01-06-2025,Jammu and Kashmir,Badgam,193411,283,252
01-06-2025,Odisha,Ganjam,761005,120,163
01-06-2025,West Bengal,North 24 Parganas,743271,92,113
01-06-2025,Gujarat,Ahmedabad,382443,292,430
01-06-2025,Madhya Pradesh,Bhind,477557,695,279
01-06-2025,Uttarakhand,Rudraprayag,246171,171,290
01-06-2025,Haryana,Rohtak,124406,37,90
01-06-2025,Rajasthan,Sikar,332708,218,269
01-06-2025,Andhra Pradesh,Warangal,506316,23,41
01-06-2025,Kerala,Kasaragod,671318,141,132
01-06-2025,Bihar,Nalanda,803117,226,224
01-06-2025,Assam,Dhubri,783324,95,66
01-06-2025,Maharashtra,Sangli,416311,61,194
01-06-2025,Kerala,Malappuram,679577,101,161
01-06-2025,Madhya Pradesh,Chhindwara,480221,591,847
01-06-2025,Andhra Pradesh,West Godavari,534462,331,103
01-06-2025,Madhya Pradesh,Ashok Nagar,473330,860,291
01-06-2025,Andhra Pradesh,Hyderabad,500061,68,297
01-06-2025,Assam,Sonitpur,784111,31,28
01-06-2025,West Bengal,Hooghly,712424,15,22
01-06-2025,Gujarat,Vadodara,391340,59,53
01-06-2025,Gujarat,Ahmedabad,382225,19,53
01-06-2025,Himachal Pradesh,Kangra,176128,14,28
01-06-2025,Uttar Pradesh,Sant Kabir Nagar,272162,319,352
01-06-2025,Madhya Pradesh,Betul,460557,217,221
01-06-2025,Maharashtra,Solapur,413255,128,223
01-06-2025,Bihar,Kaimur (Bhabua),821106,708,540
01-06-2025,Bihar,Samastipur,848101,540,728
01-06-2025,West Bengal,Hooghly,712221,55,99
01-06-2025,Bihar,Nalanda,803116,325,330
01-06-2025,Jharkhand,Godda,814153,415,539
01-06-2025,Rajasthan,Rajsamand,313332,280,178
01-06-2025,Haryana,Hisar,125004,117,239
01-06-2025,Chhattisgarh,Durg,490001,158,422
01-06-2025,Karnataka,Bengaluru,560008,115,200
01-06-2025,Maharashtra,Kolhapur,416210,133,162
01-06-2025,Karnataka,Belagavi,591104,99,38
01-06-2025,Bihar,Bhagalpur,812005,395,441
01-06-2025,Maharashtra,Raigarh,402309,48,74
01-06-2025,Uttar Pradesh,Banda,210126,237,198
01-06-2025,Uttar Pradesh,Aligarh,202137,355,136
01-06-2025,Tamil Nadu,Salem,636121,128,139
01-06-2025,Uttar Pradesh,Gorakhpur,273404,149,156
01-06-2025,Sikkim,East Sikkim,737134,39,28
01-06-2025,Jharkhand,Ranchi,834009,116,276
01-06-2025,Telangana,Nizamabad,503311,131,89
01-06-2025,Karnataka,Dharwad,580028,144,231
01-06-2025,Telangana,Sangareddy,502293,21,11
01-06-2025,Karnataka,Mysore,570015,15,45
01-06-2025,Odisha,Ganjam,761042,72,63
01-06-2025,Maharashtra,Pune,413105,165,227
01-06-2025,Tamil Nadu,Tirupattur,635815,11,11
01-06-2025,Maharashtra,Ratnagiri,415611,102,233
01-06-2025,Tamil Nadu,Dindigul,624211,46,123
01-06-2025,Bihar,Darbhanga,846009,358,381
01-06-2025,Uttarakhand,Tehri Garhwal,249155,227,390
01-06-2025,Mizoram,Aizawl,796410,40,28
01-06-2025,Odisha,Angul,759126,520,391
01-06-2025,Chhattisgarh,Kanker,494333,154,789
01-06-2025,Assam,Golaghat,785612,37,44
01-06-2025,Maharashtra,Chhatrapati Sambhajinagar,431001,53,243
01-06-2025,Rajasthan,Kota,325601,302,169
01-06-2025,Karnataka,Dakshina Kannada,574227,77,170
01-06-2025,Uttar Pradesh,Sultanpur,227813,38,35
01-06-2025,Bihar,Aurangabad,824124,416,370
01-06-2025,West Bengal,Barddhaman,713211,10,46
01-06-2025,Andhra Pradesh,Srikakulam,532427,86,64
01-06-2025,West Bengal,Purba Bardhaman,713409,14,44
01-06-2025,Uttar Pradesh,Muzaffarnagar,251319,113,69
01-06-2025,Andhra Pradesh,Palnadu,522647,127,74
01-06-2025,Andhra Pradesh,Karimnagar,505122,19,68
01-06-2025,Kerala,Malappuram,676521,225,150
01-06-2025,Andhra Pradesh,Vizianagaram,535145,373,211
01-06-2025,Punjab,Shaheed Bhagat Singh Nagar,144422,25,44
01-06-2025,Maharashtra,Bid,431517,16,603
01-06-2025,Tamil Nadu,Kancheepuram,603307,51,57
01-06-2025,Odisha,Ganjam,761115,129,113
01-06-2025,Rajasthan,Jalor,343042,194,203
01-06-2025,Maharashtra,Buldana,444301,13,81
01-06-2025,Tamil Nadu,Nagapattinam,610101,18,57
01-06-2025,Kerala,Thiruvananthapuram,695032,30,79
01-06-2025,Karnataka,Bangalore,560065,10,34
01-06-2025,Karnataka,Hasan,573135,16,43
01-06-2025,Himachal Pradesh,Kinnaur,172115,13,27
01-06-2025,Uttar Pradesh,Allahabad,212106,663,292
01-06-2025,Gujarat,Kachchh,370001,1059,914
01-06-2025,Gujarat,Kheda,387120,106,117
01-06-2025,Odisha,Baleswar,756033,171,283
01-06-2025,Delhi,South Delhi,110062,1991,2934
01-06-2025,Uttar Pradesh,Siddharthnagar,272202,249,290
01-06-2025,Telangana,K.v. Rangareddy,501359,220,147
01-06-2025,Maharashtra,Satara,415517,21,31
01-06-2025,Chhattisgarh,Raipur,493441,467,1344
01-06-2025,Telangana,Warangal,506002,407,194
01-06-2025,Bihar,Vaishali,844101,300,542
01-06-2025,West Bengal,Nadia,741235,133,203
01-06-2025,Punjab,Rupnagar,140111,165,188
01-06-2025,Andhra Pradesh,Kurnool,518001,1057,614
01-06-2025,Maharashtra,Buldhana,444301,124,176
01-06-2025,Gujarat,Panchmahals,388710,119,173
